REF_DATE,GEO,DGUID,Type of structure,Type of unit,VECTOR,COORDINATE,VALUE,city,province
2017,"Sarnia, Ontario",2011S0504562,Apartment structures of three units and over,Bachelor units,v3823940,112.1.1,662.0,Sarnia,Ontario
2017,"Sarnia, Ontario",2011S0504562,Apartment structures of three units and over,One bedroom units,v3824074,112.1.2,805.0,Sarnia,Ontario
2017,"Sarnia, Ontario",2011S0504562,Apartment structures of three units and over,Two bedroom units,v3824208,112.1.3,1010.0,Sarnia,Ontario
2017,"Sarnia, Ontario",2011S0504562,Apartment structures of three units and over,Three bedroom units,v3824342,112.1.4,1320.0,Sarnia,Ontario
2017,"Sarnia, Ontario",2011S0504562,Apartment structures of six units and over,Bachelor units,v3824476,112.4.1,696.0,Sarnia,Ontario
2017,"Sarnia, Ontario",2011S0504562,Apartment structures of six units and over,One bedroom units,v3824664,112.4.2,823.0,Sarnia,Ontario
2017,"Sarnia, Ontario",2011S0504562,Apartment structures of six units and over,Two bedroom units,v3824852,112.4.3,1021.0,Sarnia,Ontario
2017,"Sarnia, Ontario",2011S0504562,Apartment structures of six units and over,Three bedroom units,v3825040,112.4.4,1367.0,Sarnia,Ontario
2017,"Saugeen Shores, Ontario",2011A00053541045,Row and apartment structures of three units and over,One bedroom units,v42135524,204.3.2,684.0,Saugeen Shores,Ontario
2017,"Saugeen Shores, Ontario",2011A00053541045,Row and apartment structures of three units and over,Two bedroom units,v42135540,204.3.3,852.0,Saugeen Shores,Ontario
2017,"Saugeen Shores, Ontario",2011A00053541045,Row and apartment structures of three units and over,Three bedroom units,v42135556,204.3.4,948.0,Saugeen Shores,Ontario
2017,"Saugeen Shores, Ontario",2011A00053541045,Apartment structures of three units and over,One bedroom units,v42135652,204.1.2,684.0,Saugeen Shores,Ontario
2017,"Saugeen Shores, Ontario",2011A00053541045,Apartment structures of three units and over,Two bedroom units,v42135668,204.1.3,852.0,Saugeen Shores,Ontario
2017,"Saugeen Shores, Ontario",2011A00053541045,Apartment structures of three units and over,Three bedroom units,v42135684,204.1.4,948.0,Saugeen Shores,Ontario
2017,"Saugeen Shores, Ontario",2011A00053541045,Apartment structures of six units and over,One bedroom units,v42135716,204.4.2,685.0,Saugeen Shores,Ontario
2017,"Saugeen Shores, Ontario",2011A00053541045,Apartment structures of six units and over,Two bedroom units,v42135732,204.4.3,862.0,Saugeen Shores,Ontario
2017,"Saugeen Shores, Ontario",2011A00053541045,Apartment structures of six units and over,Three bedroom units,v42135748,204.4.4,946.0,Saugeen Shores,Ontario
2017,"Sault Ste. Marie, Ontario",2011S0504590,Row and apartment structures of three units and over,Bachelor units,v3822869,113.3.1,590.0,Sault Ste. Marie,Ontario
2017,"Sault Ste. Marie, Ontario",2011S0504590,Row and apartment structures of three units and over,One bedroom units,v3823003,113.3.2,736.0,Sault Ste. Marie,Ontario
2017,"Sault Ste. Marie, Ontario",2011S0504590,Row and apartment structures of three units and over,Two bedroom units,v3823137,113.3.3,909.0,Sault Ste. Marie,Ontario
2017,"Sault Ste. Marie, Ontario",2011S0504590,Row and apartment structures of three units and over,Three bedroom units,v3823271,113.3.4,887.0,Sault Ste. Marie,Ontario
2017,"Sault Ste. Marie, Ontario",2011S0504590,Row structures of three units and over,Two bedroom units,v3823673,113.2.3,1089.0,Sault Ste. Marie,Ontario
2017,"Sault Ste. Marie, Ontario",2011S0504590,Row structures of three units and over,Three bedroom units,v3823807,113.2.4,922.0,Sault Ste. Marie,Ontario
2017,"Sault Ste. Marie, Ontario",2011S0504590,Apartment structures of three units and over,Bachelor units,v3823941,113.1.1,558.0,Sault Ste. Marie,Ontario
2017,"Sault Ste. Marie, Ontario",2011S0504590,Apartment structures of three units and over,One bedroom units,v3824075,113.1.2,736.0,Sault Ste. Marie,Ontario
2017,"Sault Ste. Marie, Ontario",2011S0504590,Apartment structures of three units and over,Two bedroom units,v3824209,113.1.3,901.0,Sault Ste. Marie,Ontario
2017,"Sault Ste. Marie, Ontario",2011S0504590,Apartment structures of three units and over,Three bedroom units,v3824343,113.1.4,872.0,Sault Ste. Marie,Ontario
2017,"Sault Ste. Marie, Ontario",2011S0504590,Apartment structures of six units and over,Bachelor units,v3824477,113.4.1,588.0,Sault Ste. Marie,Ontario
2017,"Sault Ste. Marie, Ontario",2011S0504590,Apartment structures of six units and over,One bedroom units,v3824665,113.4.2,776.0,Sault Ste. Marie,Ontario
2017,"Sault Ste. Marie, Ontario",2011S0504590,Apartment structures of six units and over,Two bedroom units,v3824853,113.4.3,919.0,Sault Ste. Marie,Ontario
2017,"Sault Ste. Marie, Ontario",2011S0504590,Apartment structures of six units and over,Three bedroom units,v3825041,113.4.4,936.0,Sault Ste. Marie,Ontario
2017,"Scugog, Ontario",2011A00053518020,Row and apartment structures of three units and over,One bedroom units,v53843674,228.3.2,853.0,Scugog,Ontario
2017,"Scugog, Ontario",2011A00053518020,Row and apartment structures of three units and over,Two bedroom units,v53843714,228.3.3,871.0,Scugog,Ontario
2017,"Scugog, Ontario",2011A00053518020,Apartment structures of three units and over,One bedroom units,v53843994,228.1.2,853.0,Scugog,Ontario
2017,"Scugog, Ontario",2011A00053518020,Apartment structures of three units and over,Two bedroom units,v53844034,228.1.3,871.0,Scugog,Ontario
2017,"Stratford, Ontario",2011S0504553,Row and apartment structures of three units and over,Bachelor units,v3822931,119.3.1,594.0,Stratford,Ontario
2017,"Stratford, Ontario",2011S0504553,Row and apartment structures of three units and over,One bedroom units,v3823065,119.3.2,749.0,Stratford,Ontario
2017,"Stratford, Ontario",2011S0504553,Row and apartment structures of three units and over,Two bedroom units,v3823199,119.3.3,904.0,Stratford,Ontario
2017,"Stratford, Ontario",2011S0504553,Row and apartment structures of three units and over,Three bedroom units,v3823333,119.3.4,1070.0,Stratford,Ontario
2017,"Stratford, Ontario",2011S0504553,Apartment structures of three units and over,Bachelor units,v3824003,119.1.1,594.0,Stratford,Ontario
2017,"Stratford, Ontario",2011S0504553,Apartment structures of three units and over,One bedroom units,v3824137,119.1.2,749.0,Stratford,Ontario
2017,"Stratford, Ontario",2011S0504553,Apartment structures of three units and over,Two bedroom units,v3824271,119.1.3,905.0,Stratford,Ontario
2017,"Stratford, Ontario",2011S0504553,Apartment structures of three units and over,Three bedroom units,v3824405,119.1.4,1069.0,Stratford,Ontario
2017,"Stratford, Ontario",2011S0504553,Apartment structures of six units and over,Bachelor units,v3824588,119.4.1,612.0,Stratford,Ontario
2017,"Stratford, Ontario",2011S0504553,Apartment structures of six units and over,One bedroom units,v3824776,119.4.2,757.0,Stratford,Ontario
2017,"Stratford, Ontario",2011S0504553,Apartment structures of six units and over,Two bedroom units,v3824964,119.4.3,915.0,Stratford,Ontario
2017,"Stratford, Ontario",2011S0504553,Apartment structures of six units and over,Three bedroom units,v3825152,119.4.4,1085.0,Stratford,Ontario
2017,"The Nation, Ontario",3502025,Row and apartment structures of three units and over,One bedroom units,v53843678,229.3.2,611.0,The Nation,Ontario
2017,"The Nation, Ontario",3502025,Row and apartment structures of three units and over,Two bedroom units,v53843718,229.3.3,711.0,The Nation,Ontario
2017,"The Nation, Ontario",3502025,Row and apartment structures of three units and over,Three bedroom units,v53843758,229.3.4,779.0,The Nation,Ontario
2017,"The Nation, Ontario",3502025,Apartment structures of three units and over,One bedroom units,v53843998,229.1.2,611.0,The Nation,Ontario
2017,"The Nation, Ontario",3502025,Apartment structures of three units and over,Two bedroom units,v53844038,229.1.3,699.0,The Nation,Ontario
2017,"The Nation, Ontario",3502025,Apartment structures of three units and over,Three bedroom units,v53844078,229.1.4,779.0,The Nation,Ontario
2017,"Thunder Bay, Ontario",2011S0503595,Row and apartment structures of three units and over,Bachelor units,v3822834,122.3.1,622.0,Thunder Bay,Ontario
2017,"Thunder Bay, Ontario",2011S0503595,Row and apartment structures of three units and over,One bedroom units,v3822968,122.3.2,779.0,Thunder Bay,Ontario
2017,"Thunder Bay, Ontario",2011S0503595,Row and apartment structures of three units and over,Two bedroom units,v3823102,122.3.3,957.0,Thunder Bay,Ontario
2017,"Thunder Bay, Ontario",2011S0503595,Row and apartment structures of three units and over,Three bedroom units,v3823236,122.3.4,1147.0,Thunder Bay,Ontario
2017,"Thunder Bay, Ontario",2011S0503595,Row structures of three units and over,Three bedroom units,v3823772,122.2.4,1108.0,Thunder Bay,Ontario
2017,"Thunder Bay, Ontario",2011S0503595,Apartment structures of three units and over,Bachelor units,v3823906,122.1.1,622.0,Thunder Bay,Ontario
2017,"Thunder Bay, Ontario",2011S0503595,Apartment structures of three units and over,One bedroom units,v3824040,122.1.2,778.0,Thunder Bay,Ontario
2017,"Thunder Bay, Ontario",2011S0503595,Apartment structures of three units and over,Two bedroom units,v3824174,122.1.3,959.0,Thunder Bay,Ontario
2017,"Thunder Bay, Ontario",2011S0503595,Apartment structures of three units and over,Three bedroom units,v3824308,122.1.4,1194.0,Thunder Bay,Ontario
2017,"Thunder Bay, Ontario",2011S0503595,Apartment structures of six units and over,Bachelor units,v3824442,122.4.1,660.0,Thunder Bay,Ontario
2017,"Thunder Bay, Ontario",2011S0503595,Apartment structures of six units and over,One bedroom units,v3824630,122.4.2,794.0,Thunder Bay,Ontario
2017,"Thunder Bay, Ontario",2011S0503595,Apartment structures of six units and over,Two bedroom units,v3824818,122.4.3,962.0,Thunder Bay,Ontario
2017,"Thunder Bay, Ontario",2011S0503595,Apartment structures of six units and over,Three bedroom units,v3825006,122.4.4,1138.0,Thunder Bay,Ontario
2017,"Tillsonburg, Ontario",2011S0504546,Row and apartment structures of three units and over,Bachelor units,v3872753,123.3.1,592.0,Tillsonburg,Ontario
2017,"Tillsonburg, Ontario",2011S0504546,Row and apartment structures of three units and over,One bedroom units,v3872781,123.3.2,731.0,Tillsonburg,Ontario
2017,"Tillsonburg, Ontario",2011S0504546,Row and apartment structures of three units and over,Two bedroom units,v3872809,123.3.3,880.0,Tillsonburg,Ontario
2017,"Tillsonburg, Ontario",2011S0504546,Apartment structures of three units and over,Bachelor units,v3872977,123.1.1,592.0,Tillsonburg,Ontario
2017,"Tillsonburg, Ontario",2011S0504546,Apartment structures of three units and over,One bedroom units,v3873005,123.1.2,731.0,Tillsonburg,Ontario
2017,"Tillsonburg, Ontario",2011S0504546,Apartment structures of three units and over,Two bedroom units,v3873033,123.1.3,880.0,Tillsonburg,Ontario
2017,"Tillsonburg, Ontario",2011S0504546,Apartment structures of six units and over,Bachelor units,v3824594,123.4.1,627.0,Tillsonburg,Ontario
2017,"Tillsonburg, Ontario",2011S0504546,Apartment structures of six units and over,One bedroom units,v3824782,123.4.2,751.0,Tillsonburg,Ontario
2017,"Tillsonburg, Ontario",2011S0504546,Apartment structures of six units and over,Two bedroom units,v3824970,123.4.3,894.0,Tillsonburg,Ontario
2017,"Timmins, Ontario",2011S0504586,Row and apartment structures of three units and over,Bachelor units,v3872747,124.3.1,551.0,Timmins,Ontario
2017,"Timmins, Ontario",2011S0504586,Row and apartment structures of three units and over,One bedroom units,v3872775,124.3.2,774.0,Timmins,Ontario
2017,"Timmins, Ontario",2011S0504586,Row and apartment structures of three units and over,Two bedroom units,v3872803,124.3.3,938.0,Timmins,Ontario
2017,"Timmins, Ontario",2011S0504586,Row and apartment structures of three units and over,Three bedroom units,v3872831,124.3.4,1042.0,Timmins,Ontario
2017,"Timmins, Ontario",2011S0504586,Row structures of three units and over,Two bedroom units,v3872915,124.2.3,1013.0,Timmins,Ontario
2017,"Timmins, Ontario",2011S0504586,Apartment structures of three units and over,Bachelor units,v3872971,124.1.1,551.0,Timmins,Ontario
2017,"Timmins, Ontario",2011S0504586,Apartment structures of three units and over,One bedroom units,v3872999,124.1.2,774.0,Timmins,Ontario
2017,"Timmins, Ontario",2011S0504586,Apartment structures of three units and over,Two bedroom units,v3873027,124.1.3,921.0,Timmins,Ontario
2017,"Timmins, Ontario",2011S0504586,Apartment structures of three units and over,Three bedroom units,v3873055,124.1.4,1042.0,Timmins,Ontario
2017,"Timmins, Ontario",2011S0504586,Apartment structures of six units and over,Bachelor units,v3824533,124.4.1,581.0,Timmins,Ontario
2017,"Timmins, Ontario",2011S0504586,Apartment structures of six units and over,One bedroom units,v3824721,124.4.2,843.0,Timmins,Ontario
2017,"Timmins, Ontario",2011S0504586,Apartment structures of six units and over,Two bedroom units,v3824909,124.4.3,947.0,Timmins,Ontario
2017,"Timmins, Ontario",2011S0504586,Apartment structures of six units and over,Three bedroom units,v3825097,124.4.4,1056.0,Timmins,Ontario
2017,"Toronto, Ontario",2011S0503535,Row and apartment structures of three units and over,Bachelor units,v3822835,125.3.1,1013.0,Toronto,Ontario
2017,"Toronto, Ontario",2011S0503535,Row and apartment structures of three units and over,One bedroom units,v3822969,125.3.2,1194.0,Toronto,Ontario
2017,"Toronto, Ontario",2011S0503535,Row and apartment structures of three units and over,Two bedroom units,v3823103,125.3.3,1403.0,Toronto,Ontario
2017,"Toronto, Ontario",2011S0503535,Row and apartment structures of three units and over,Three bedroom units,v3823237,125.3.4,1589.0,Toronto,Ontario
2017,"Toronto, Ontario",2011S0503535,Row structures of three units and over,One bedroom units,v3823505,125.2.2,1272.0,Toronto,Ontario
2017,"Toronto, Ontario",2011S0503535,Row structures of three units and over,Two bedroom units,v3823639,125.2.3,1342.0,Toronto,Ontario
2017,"Toronto, Ontario",2011S0503535,Row structures of three units and over,Three bedroom units,v3823773,125.2.4,1674.0,Toronto,Ontario
2017,"Toronto, Ontario",2011S0503535,Apartment structures of three units and over,Bachelor units,v3823907,125.1.1,1013.0,Toronto,Ontario
2017,"Toronto, Ontario",2011S0503535,Apartment structures of three units and over,One bedroom units,v3824041,125.1.2,1194.0,Toronto,Ontario
2017,"Toronto, Ontario",2011S0503535,Apartment structures of three units and over,Two bedroom units,v3824175,125.1.3,1404.0,Toronto,Ontario
2017,"Toronto, Ontario",2011S0503535,Apartment structures of three units and over,Three bedroom units,v3824309,125.1.4,1569.0,Toronto,Ontario
2017,"Toronto, Ontario",2011S0503535,Apartment structures of six units and over,Bachelor units,v3824443,125.4.1,1016.0,Toronto,Ontario
2017,"Toronto, Ontario",2011S0503535,Apartment structures of six units and over,One bedroom units,v3824631,125.4.2,1197.0,Toronto,Ontario
2017,"Toronto, Ontario",2011S0503535,Apartment structures of six units and over,Two bedroom units,v3824819,125.4.3,1400.0,Toronto,Ontario
2017,"Toronto, Ontario",2011S0503535,Apartment structures of six units and over,Three bedroom units,v3825007,125.4.4,1562.0,Toronto,Ontario
2017,"West Grey, Ontario",2011A00053542004,Row and apartment structures of three units and over,One bedroom units,v53843679,232.3.2,629.0,West Grey,Ontario
2017,"West Grey, Ontario",2011A00053542004,Row and apartment structures of three units and over,Two bedroom units,v53843719,232.3.3,750.0,West Grey,Ontario
2017,"West Grey, Ontario",2011A00053542004,Row and apartment structures of three units and over,Three bedroom units,v53843759,232.3.4,949.0,West Grey,Ontario
2017,"West Grey, Ontario",2011A00053542004,Apartment structures of three units and over,One bedroom units,v53843999,232.1.2,629.0,West Grey,Ontario
